Date,rain_acc,air_temperature,Quality_flag,horizontal_wind_speed,relative_humidity,wind_direction
01/05/2017 00:00,0,10.012,,5.198133333,87.92,179.7733333
01/05/2017 00:15,0,9.893333333,,3.836333333,86.18,185.3266667
01/05/2017 00:30,0,9.837333333,,2.6268,84.75333333,181.7066667
01/05/2017 00:45,0,9.721333333,,1.6488,85.46,154.6
01/05/2017 01:00,0,9.726,,0.8408,86.04,136.4066667
01/05/2017 01:15,0,9.760666667,,1.882,86.16,127
01/05/2017 01:30,0,9.722666667,,2.936466667,86.72666667,132.24
01/05/2017 01:45,0,9.686,,2.724266667,87.54,121.3
01/05/2017 02:00,0,9.678666667,,3.024733333,88.05333333,117.38
01/05/2017 02:15,0.2,9.542,,2.584733333,89.11333333,120.32
01/05/2017 02:30,0.2,9.400666667,,2.343933333,90.24666667,121.56
01/05/2017 02:45,0,9.393333333,,2.935666667,91.18666667,107.4533333
01/05/2017 03:00,0,9.391333333,,2.8334,90.78,121.6333333
01/05/2017 03:15,0.2,9.386,,3.263866667,90.50666667,113.7933333
01/05/2017 03:30,0,9.332,,2.617933333,90.65333333,122.26
01/05/2017 03:45,0,9.314,,2.816066667,90.26666667,130.8533333
01/05/2017 04:00,0,9.305333333,,3.4996,89.62,134.6333333
01/05/2017 04:15,0,9.304666667,,3.030866667,89.34,141.3266667
01/05/2017 04:30,0,9.296666667,,3.016866667,88.79333333,127.7333333
01/05/2017 04:45,0,9.240666667,,2.6702,88.74666667,133.3466667
01/05/2017 05:00,0,9.198,,2.750466667,88.98,136.94
01/05/2017 05:15,0,9.090666667,,3.098733333,88.44,128.7733333
01/05/2017 05:30,0,8.984666667,,2.721,88.75333333,129.4933333
01/05/2017 05:45,0,9.095333333,,2.935666667,88.16,100.54
01/05/2017 06:00,0,9.271333333,,2.082733333,87.72,98.73466667
01/05/2017 06:15,0,9.194666667,,3.028466667,87.49333333,107.0333333
01/05/2017 06:30,0,9.267333333,,3.544666667,86.78666667,110.8466667
01/05/2017 06:45,0,9.270666667,,4.61,86.32666667,108.16
01/05/2017 07:00,0,9.503333333,,4.053866667,85.57333333,108.9533333
01/05/2017 07:15,0,9.541333333,,4.3108,83.99333333,108.7933333
01/05/2017 07:30,0,9.599333333,,5.0672,81.16133333,110.5533333
01/05/2017 07:45,0,9.738666667,,4.135666667,79.19866667,112.1666667
01/05/2017 08:00,0,9.949333333,,4.186066667,78.35466667,103.536
01/05/2017 08:15,0,10.20533333,,2.9436,75.46733333,89.86333333
01/05/2017 08:30,0,10.91533333,,4.863133333,71.94466667,96.62
01/05/2017 08:45,0,10.71866667,,5.412133333,72.29,77.81533333
01/05/2017 09:00,0,10.53533333,,4.926933333,72.76533333,74.46333333
01/05/2017 09:15,0,10.61466667,,6.0846,69.49466667,82.79
01/05/2017 09:30,0,10.96133333,,5.572666667,66.162,79.78866667
01/05/2017 09:45,0,10.232,,6.868,72.60333333,92.058
01/05/2017 10:00,0,9.584666667,,4.889466667,80.166,96.13533333
01/05/2017 10:15,0,9.838,,5.516,78.116,89.502
01/05/2017 10:30,0,10.53666667,,3.267133333,75.46266667,83.952
01/05/2017 10:45,0,10.87466667,,5.266533333,70.90933333,84.31266667
01/05/2017 11:00,0,10.98066667,,4.963866667,67.632,82.382
01/05/2017 11:15,0,11.24066667,,5.957866667,67.884,92.98933333
01/05/2017 11:30,0,10.408,,5.186866667,72.11266667,77.10266667
01/05/2017 11:45,0,10.742,,4.020733333,72.21066667,75.942
01/05/2017 12:00,0,11.31066667,,3.799866667,69.40533333,82.98933333
01/05/2017 12:15,0,11.454,,5.382,67.67,92.37
01/05/2017 12:30,0,11.464,,4.6438,68.792,85.284
01/05/2017 12:45,0.2,10.83933333,,4.529866667,78.35133333,92.212
01/05/2017 13:00,0,10.76933333,,3.465666667,78.56666667,83.32333333
01/05/2017 13:15,0,12.09066667,,2.068266667,74.094,84.786
01/05/2017 13:30,0,11.65466667,,3.705133333,73.24,63.05866667
01/05/2017 13:45,0,12.18333333,,5.263,71.53,84.562
01/05/2017 14:00,0,11.78333333,,3.3186,76.41466667,85.39733333
01/05/2017 14:15,0,12.20733333,,3.555666667,73.24533333,62.78933333
01/05/2017 14:30,0,11.994,,4.4488,71.40733333,83.66266667
