Date,rain_acc,air_temperature,Quality_flag,horizontal_wind_speed,relative_humidity,wind_direction
01/10/2017 00:00,0,14.13933333,,4.6598,88.86666667,199.7466667
01/10/2017 00:15,0,14.10666667,,5.285133333,88.45333333,189.0666667
01/10/2017 00:30,0,14.04266667,,5.2914,88.73333333,191.8666667
01/10/2017 00:45,0,13.97,,5.044866667,88.84,189.1066667
01/10/2017 01:00,0,13.88666667,,4.7862,89.46666667,177.3266667
01/10/2017 01:15,0,13.938,,5.391933333,88.4,185.32
01/10/2017 01:30,0,13.80733333,,5.497933333,88.82666667,178.24
01/10/2017 01:45,0,13.70733333,,5.336,89.75333333,177.6266667
01/10/2017 02:00,0,13.59533333,,5.0046,91.12666667,169.62
01/10/2017 02:15,0,13.57133333,,5.2844,91.79333333,175.0266667
01/10/2017 02:30,0,13.52866667,,4.591533333,92.58,176.1866667
01/10/2017 02:45,0,13.572,,4.531266667,93.13333333,174.42
01/10/2017 03:00,0,13.58066667,,4.002733333,93.78666667,172.92
01/10/2017 03:15,0,13.652,,4.148533333,94.18,160.52
01/10/2017 03:30,0,13.732,,3.379466667,94.12666667,169.34
01/10/2017 03:45,0,13.824,,3.310466667,94.07333333,164.5
01/10/2017 04:00,0,13.90533333,,3.525066667,94.16,171.4666667
01/10/2017 04:15,0,13.94666667,,3.365133333,94.77333333,170.1333333
01/10/2017 04:30,0,14.09466667,,3.3708,95.00666667,164.74
01/10/2017 04:45,0,14.34066667,,3.1612,94.61333333,167.82
01/10/2017 05:00,0,14.53066667,,3.4222,94.28,170.02
01/10/2017 05:15,0,14.73666667,,3.467666667,93.74666667,173.8333333
01/10/2017 05:30,0,14.82533333,,3.017133333,93.56666667,174.7533333
01/10/2017 05:45,0,14.87,,3.261933333,93.8,184.0666667
01/10/2017 06:00,0,15.03133333,,3.755866667,93.66,195.8666667
01/10/2017 06:15,0,15.20133333,,3.975266667,92.98,203.1133333
01/10/2017 06:30,0,15.262,,3.500733333,92.62,198.8333333
01/10/2017 06:45,0,15.22533333,,3.614533333,93.13333333,198.7466667
01/10/2017 07:00,0,15.358,,3.256933333,92.69333333,194.58
01/10/2017 07:15,0,15.46733333,,3.343866667,92.15333333,205.9066667
01/10/2017 07:30,0,15.66666667,,3.425533333,90.94,206.58
01/10/2017 07:45,0,15.83533333,,3.492533333,89.55333333,210.7333333
01/10/2017 08:00,0,15.908,,3.417733333,89.04666667,209.6
01/10/2017 08:15,0,16.004,,4.3306,88.5,211.6333333
01/10/2017 08:30,0,16.05133333,,3.913,88.37333333,215.8133333
01/10/2017 08:45,0,16.01066667,,3.481266667,89.13333333,198.7333333
01/10/2017 09:00,0,16.014,,3.3828,90.04,206.9933333
01/10/2017 09:15,0,16.11533333,,2.936133333,89.66,206.5933333
01/10/2017 09:30,0,16.16066667,,3.928,88.99333333,199.0266667
01/10/2017 09:45,0,16.21866667,,4.354733333,88.44,210.6266667
01/10/2017 10:00,0,16.36133333,,4.042533333,87.60666667,216.6133333
01/10/2017 10:15,0,16.40333333,,4.869466667,87.17333333,205.04
01/10/2017 10:30,0,16.59333333,,3.7562,86.32666667,206.44
01/10/2017 10:45,0,16.724,,5.4062,84.94,220.32
01/10/2017 11:00,0,16.868,,6.0624,83.24666667,221.36
01/10/2017 11:15,0,17.112,,6.522733333,80.56466667,225.2466667
01/10/2017 11:30,0,17.01,,7.138066667,79.75,228.12
01/10/2017 11:45,0,17.06466667,,6.5122,77.19266667,215.9333333
01/10/2017 12:00,0,17.05733333,,6.937933333,75.34466667,235.1266667
01/10/2017 12:15,0,17.048,,6.678666667,77.21866667,217.0466667
01/10/2017 12:30,0,17.01466667,,6.460266667,78.02133333,222.8866667
01/10/2017 12:45,0,16.79933333,,6.196,80.73066667,208.96
01/10/2017 13:00,0,16.976,,5.137666667,81.06533333,202.2666667
01/10/2017 13:15,0,17.14933333,,6.2494,79.642,219.24
01/10/2017 13:30,0,17.01133333,,6.853866667,80.35866667,219.82
01/10/2017 13:45,0,16.954,,5.8522,81.78666667,207.0133333
01/10/2017 14:00,0,16.87533333,,6.158533333,83.50666667,203.7133333
01/10/2017 14:15,0,16.90066667,,6.0954,84.86,206.78
01/10/2017 14:30,0,17.026,,5.810866667,85.24666667,198.1533333
01/10/2017 14:45,0,17.016,,6.2948,86.18666667,209.7333333
01/10/2017 15:00,0,16.97333333,,6.2984,87.19333333,203.6733333
01/10/2017 15:15,0,16.94266667,,5.9482,87.97333333,199.7733333
01/10/2017 15:30,0,16.934,,6.377533333,88.34666667,195.8333333
